id,song,artist,album,year,i,j,k,disruption
"4996","01- Só Quero um Xodó.mp3", "Oswaldinho","[1974] - Oswaldinho - 1974 - Só quero um xodó (Forró em vinil)","1974",3,0,0,1.000000
"863","JACKSON DO PANDEIRO - Carrero.mp3", "Jackson do Pandeiro","[1962] - Jackson do Pandeiro - 1962 - A Alegria da casa (Forró em vinil)","1962",3,0,0,1.000000
"8510","01. Nosso guerreiro.mp3", "Boca de forno","[1980] - Boca de forno - 1980 - Boca de forno vol. 2 (Forró em vinil)","1980",3,0,0,1.000000
"888","01 Paraíba.mp3", "Luiz Gonzaga","[1962] - Luiz Gonzaga - 1962 - O Nordeste na Voz de Luiz Gonzaga (Forró em vinil)","1962",3,0,0,1.000000
"10047","04 forró em irece.mp3", "Negrão dos oito baixos","[1982] - 1982 - Negrão dos oito baixos - Só dou castigo (Forró em vinil)","1982",3,0,0,1.000000
"7691","02 Só eu fico aqui.mp3", "Ary Lobo","[1979] - Ary Lobo - 1979 - A mensagem de Ary Lobo (forró em vinil)","1979",3,0,0,1.000000
"8837","03 Falou Demais.mp3", "Messias Holanda","[1980] - Messias Holanda - 1980 - A menina da mala (Forró em vinil)","1980",3,0,0,1.000000
"6565","07 É minha sina.mp3", "Elino Julião","[1977] - Elino Julião - 1977 - O enganador (Forró em vinil)","1977",3,0,0,1.000000
"11329","12 - Calago da Lacráia.mp3", "Severino Januário","[1983] - Severino Januário - 1983 - Luiz Gonzaga e Seus Parceiros (Forró em vinil)","1983",3,0,0,1.000000
"18894","06 Isso aqui tá muito bom.mp3", "Banda de pífanos de Caruarú","[1999] - Banda de pífanos de Caruarú - 1999 - Tudo isso é São João (Forró em vinil)","1999",3,0,0,1.000000
"1564","01-Samba de uma Nota Só.mp3", "Sivuca","[1965] - Sivuca - 1965 - RendezVous a Rio (Forró em vinil)","1965",3,0,0,1.000000
"9589","03. Súplica Cearense.mp3", "Luiz Gonzaga","[1981] - Luiz Gonzaga - 1981 - Disco De Ouro - Vol. 3 - Linha 3 (Forró em vinil)","1981",3,0,0,1.000000
"1050","06- Vontade louca.mp3", "Gilvan Chaves","[1963] - Gilvan Chaves - 1963 - Gilvan Chaves (Forró em vinil)","1963",3,0,0,1.000000
"3726","07 Num bate papo.mp3", "Zé Calixto","[1972] - Zé Calixto - 1972 - 8 baixos de ouro (Forró em vinil)","1972",3,0,0,1.000000
"1630","05 Brincadeira de mau gosto.mp3", "Anastácia","[1966] - Anastácia - 1966 - Retirada (Forró em vinil)","1966",3,0,0,1.000000
"10236","8 - AMOR ATÉ O FIM_ PROCISSÃO_EXPRESSO 2222.mp3", "Dominguinhos","[1982] - Dominguinhos - 1982 - A maravilhosa música brasileira (Forró em vinil)","1982",3,0,0,1.000000
"21473","01 Rio de Sonho.mp3", "Elba Ramalho & Dominguinhos","[2005] - Elba Ramalho & Dominguinhos - 2005 - Baião de dois (Forró em vinil)","2005",3,0,0,1.000000
"22915","09 Estrela guia.mp3", "Sotaque do Nordeste","[2008] - Sotaque do Nordeste - 2008 - Pra xamegar (Forró em vinil)","2008",3,0,0,1.000000
"9042","02-Vital Farias-Eu Sabia, Sabiá.mp3", "Vital Farias","[1980] - Vital Farias - 1980 - Taperoá (Forró em vinil)","1980",3,0,0,1.000000
"931","02-Arapiraca (Raimundinho-Gerson A.Filho).mp3", "Raimundinho","[1962] - Raimundinho - 1962 - No forró do Raymundinho (Forró em vinil)","1962",3,0,0,1.000000
"15021","01 Saudades do cantador.mp3", "J. Sobrinho","[1991] - J. Sobrinho - 1991 - Saudades do cantador (Forró em vinil)","1991",3,0,0,1.000000
"14542","02 Hum.mp3", "Aquilo del nisso","[1990] - Aquilo del nisso - 1990 - Aquilo del nisso (Forró em vinil)","1990",3,0,0,1.000000
"14875","07. Lambaforró.mp3", "Aécio","[1991] - Aécio - 1991 - E os 6 do Nordeste (Forró em vinil)","1991",3,0,0,1.000000
"7083","01. Festa boa é na palhoça.mp3", "Baú do Oito baixos 1978","[1978] - Baú do Oito baixos 1978 - O forró tá pegando fogo (Forró em vinil)","1978",3,0,0,1.000000
"9089","06 - Todo Mundo Tem Lá Culpa.mp3", "Zénilton","[1980] - Zénilton - 1980 - Meu Casamento - Forro em Vinil","1980",3,0,0,1.000000
"1485","Julinho e seu Acordeon - 05 Brasileirinho(Waldir Azevedo).mp3", "Julinho e seu Acordeon","[1965] - Julinho e seu Acordeon - 1965 - Brasileirinho (Forró em vinil)","1965",3,0,0,1.000000
"6701","10 - Cabocleando.mp3", "Luiz Gonzaga","[1977] - Luiz Gonzaga - 1977 - Chá cutuba (Forró em vinil)","1977",3,0,0,1.000000
"663","02 - SAO PAULO QUATROCENTAO.mp3", "Chiquinho do Acordeon","[1961] - Chiquinho do Acordeon - 1961 - Valsas, Polcas e outras coisas (Forró em vinil)","1961",3,0,0,1.000000
"18986","07 - Eu comi a sobra.mp3", "Genival Lacerda","[1999] - Genival Lacerda - 1999 - Forró Dance by Genival Lacerda (Forró em vinil)","1999",3,0,0,1.000000
"5115","02 - 0 - Xaxadão dao xorroxó.mp3", "Zé do Forró e seus oito baixos","[1974] - Zé do Forró e seus oito baixos - 1974 - Asa Branca (Forró em vinil)","1974",3,0,0,1.000000
"8178","07 Forró brejeiro.mp3", "Samburico","[1979] - Samburico - 1979 - Forró lascado (forró em vinil)","1979",3,0,0,1.000000
"15938","08 Coração pequenino.mp3", "Gaviões do nordeste","[1993] - Gaviões do nordeste - 1993 - Pintando o sete (Forró em vinil)","1993",3,0,0,1.000000
"3040","06 Cachaça.mp3", "Ciço do Pará","[1971] - Ciço do Pará - 1971 - Forrozão (Forró em vinil)","1971",3,0,0,1.000000
"11404","10 você nasceu pra mim.mp3", "Trio Nordestino","[1983] - Trio Nordestino - 1983 - Amor pra dar (forró em vinil)","1983",3,0,0,1.000000
"2300","11 - Baião da Saudade.mp3", "Severino Januario","[1968] - Severino Januario - 1968 - Forró danado (Forró em vinil)","1968",3,0,0,1.000000
"1224","01 Capoeira no baião.mp3", "Jackson do Pandeiro","[1964] - Jackson do Pandeiro - 1964 - Jabaculê - compacto (Forró em vinil)","1964",3,0,0,1.000000
"15078","07 No meu caminho.mp3", "Os Gaviões do Nordeste","[1991] - Os Gaviões do Nordeste - 1991 - Dando Olé (Forró em vinil)","1991",3,0,0,1.000000
"1402","03 Bodega do baiano.mp3", "Zé do Baião","[1965] - 1965 - Zé do Baião - Forró dos namorados (Forró em vinil)","1965",3,0,0,1.000000
"9509","04 - Vou a Palmares.mp3", "Jacinto Silva","[1981] - Jacinto Silva - 1981 - Gírias do norte (Forró em vinil)","1981",3,0,0,1.000000
"17865","02 - Amor Verdadeiro.mp3", "Paulo Ney","[1996] - Paulo Ney - 1996 - Forrózão do Paulo Ney (Forró em vinil)","1996",2,0,0,1.000000
"13471","01. Quero ver animação.mp3", "Sabino do Acordeon","[1987] - Sabino do Acordeon - 1987 - Sabino do Acordeon vol. 2 (Forró em vinil)","1987",2,0,0,1.000000
"2668","12 Quadrilha popular.mp3", "Gerson Filho","[1970] - 1970 - Gerson Filho - É pra valer (Forró em vinil)","1970",2,0,0,1.000000
"5950","09 Saudade de um violeiro.mp3", "Clemilda","[1976] - Clemilda - 1976 - A coruja e o bacurau (Forró em vinil)","1976",2,0,0,1.000000
"21482","02 BATE-ENTOPE COM BANANA.mp3", "Eliezer Setton","[2005] - Eliezer Setton - 2005 - Amores do meu forró (Forró em vinil)","2005",2,0,0,1.000000
"5079","08 Ai amor.mp3", "Zé Gonzaga","[1974] - Zé Gonzaga - 1974 - Um pedacinho do nordeste (Forró em vinil)","1974",2,0,0,1.000000
"26850","01 - Beijando muito.mp3", "Zezé Martins","[2014] - Zezé Martins - 2014 - Vol. 04 - O Pinto (Forró em vinil)","2014",2,0,0,1.000000
"1045","12- Deixa que eu sofra.mp3", "Gilvan Chaves","[1963] - Gilvan Chaves - 1963 - Gilvan Chaves (Forró em vinil)","1963",2,0,0,1.000000
"7205","11. Vida de casado.mp3", "Genival Lacerda","[1978] - Genival Lacerda - 1978 - Cabeça chata (Forró em vinil)","1978",2,0,0,1.000000
"14450","01 - Mata sete - vizinha faladeira.mp3", "Zito Borborema","[1989] - Zito Borborema - 1989 - O forró do Zito Borborema (Forró em vinil)","1989",2,0,0,1.000000
"1041","04 Forró do Patu.mp3", "Gerson Filho","[1963] - Gerson Filho - 1963 - Lá vai fumaça (Forró em vinil)","1963",2,0,0,1.000000
"23867","16 Meu forró.mp3", "Estrela do Norte","[2010] - Estrela do Norte - 2010 - Meu forró é de verdade (Forró em vinil)","2010",2,0,0,1.000000
"519","13 Diálogo.mp3", "Jararaca e Ratinho","[1960] - Jararaca e Ratinho - 1960 - Jararaca e Ratinho (Forró em vinil)","1960",2,0,0,1.000000
"1040","11 Forró na Rua do Canto.mp3", "Gerson Filho","[1963] - Gerson Filho - 1963 - Lá vai fumaça (Forró em vinil)","1963",2,0,0,1.000000
"14680","03 A Dança da Moda.mp3", "Luiz Gonzaga","[1990] - Luiz Gonzaga - 1990 - Olha Pro Ceu (Forró em vinil)","1990",2,0,0,1.000000
"20977","02 - Carne e Unha.mp3", "Zé Duarte","[2003] - Zé Duarte - 2003 - Vida de Caminhoneiro (Forró em vinil)","2003",2,0,0,1.000000
"7246","06 Cana sarangó.mp3", "Jacinto Limeira","[1978] - Jacinto Limeira - 1978 - O cantor trombonista (Forró em vinil)","1978",2,0,0,1.000000
"15588","10-Canção Piazzollada.mp3", "Sivuca","[1992] - Sivuca - 1992 - Pau Doido (Forró em vinil)","1992",2,0,0,1.000000
"14675","01 No Meu Pé de Serra.mp3", "Luiz Gonzaga","[1990] - Luiz Gonzaga - 1990 - Olha Pro Ceu (Forró em vinil)","1990",2,0,0,1.000000
"522","Julinho - 08 Enchente de Orós - Polca(Julinho).mp3", "Julinho e seus candangos","[1960] - Julinho e seus candangos - 1960 - Nordeste Alegre (Forró em vinil)","1960",2,0,0,1.000000
"13473","07. Paixão.mp3", "Sabino do Acordeon","[1987] - Sabino do Acordeon - 1987 - Sabino do Acordeon vol. 2 (Forró em vinil)","1987",2,0,0,1.000000
"20841","02-De Mala e Cuia.mp3", "Flávio José","[2003] - Flávio José - 2003 - Cidadao Comum (Forró em vinil)","2003",2,0,0,1.000000
"15590","11-Jazz Tupiniquim.mp3", "Sivuca","[1992] - Sivuca - 1992 - Pau Doido (Forró em vinil)","1992",2,0,0,1.000000
"6703","13 - Karolina com K.mp3", "Luiz Gonzaga","[1977] - Luiz Gonzaga - 1977 - Chá cutuba (Forró em vinil)","1977",2,0,0,1.000000
"8650","02 ninguém vive sem amar.mp3", "Genival Lacerda","[1980] - Genival Lacerda - 1980 - O rei da muganga (Forró em vinil)","1980",2,0,0,1.000000
"1936","04 Não quero mais me casar.mp3", "Mané Baião","[1967] - Mané Baião - 1967 - Mané é mais baião (Forró em vinil)","1967",2,0,0,1.000000
"22842","03 minha alencarina.mp3", "Os 4 Mensageiros","[2008] - Os 4 Mensageiros - 2008 - 140 por hora (Forró em vinil)","2008",2,0,0,1.000000
"2116","06 - Paraíba, mulher machi, sim senhor.mp3", "O mundo girou com Luiz Wanderley","[1968] - 1968 - O mundo girou com Luiz Wanderley","1968",2,0,0,1.000000
"4183","01 - Forró em Traipu.mp3", "Natalício Santos","[1973] - Natalício Santos - 1973 - Forró em Traipú (Forró em vinil)","1973",2,0,0,1.000000
"1389","08-VOLTA PRA CASA MENINA.mp3", "Ary Lobo","[1965] - 1965 - Ary Lobo - Zé Mané no coco (Forró em vinil)","1965",2,0,0,1.000000
"27068","15 Pé e chão.mp3", "João Lacerda","[2015] - João Lacerda - 2015 - 20+ (Forró em vinil)","2015",2,0,0,1.000000
"2991","03 - Bom Dia Sertão.mp3", "Abdias","[1971] - Abdias - 1971 - Forró do Pé Rapado (Forró em vinil)","1971",2,0,0,1.000000
"4882","04 Marabaixo.mp3", "Luiz Gonzaga","[1974] - Luiz Gonzaga - 1974 - São Paulo - QG do baião (Forró em vinil)","1974",2,0,0,1.000000
"1241","08 Forró em casa amarela.mp3", "Jackson do Pandeiro","[1964] - Jackson do Pandeiro - 1964 - Tem jabaculê (Forró em vinil)","1964",2,0,0,1.000000
"962","01 WALDICK SORIANO - Manaus Meu Paraiso.mp3", "Waldick Soriano","[1962] - Waldick Soriano - 1962 - Sua Majestade a 8 Baixos (Forró em vinil)","1962",2,0,0,1.000000
"1176","04 - Frevo Cantagalo.mp3", "Dominguinhos","[1964] - Dominguinhos - 1964 - Fim de festa (Forró em vinil)","1964",2,0,0,1.000000
"19694","16-VIDA DE VAQUEIRO.mp3", "Anastácia","[2001] - Anastácia - 2001 - Sangue Bom (Forró em vinil)","2001",2,0,0,1.000000
"8362","08 Não pega no meu pé.mp3", "Trio Nordestino","[1980] - 1980 - Trio Nordestino - Acuda patrão acuda (Forró em vinil)","1980",2,0,0,1.000000
"20677","04. Pitada de amor (Zinho - Aluizio Cruz).mp3", "Trio Sabiá","[2002] - Trio Sabiá - 2002 - Tome safadeza (Forró em vinil)","2002",2,0,0,1.000000
"4260","05 Comadre Rosa.mp3", "Oswaldo Silva","[1973] - Oswaldo Silva - 1973 - Fantástico (Forró em vinil)","1973",2,0,0,1.000000
"21377","02 - Feito Passarinho.mp3", "Zé Duarte","[2004] - Zé Duarte - 2004 - Quero ser feliz (Forró em vinil)","2004",2,0,0,1.000000
"1935","11 Deise.mp3", "Mané Baião","[1967] - Mané Baião - 1967 - Mané é mais baião (Forró em vinil)","1967",2,0,0,1.000000
"9725","09 Forró sem frescura.mp3", "Os 3 do Nordeste","[1981] - Os 3 do Nordeste - 1981 - É pra virar lobisomem (Forró em vinil)","1981",2,0,0,1.000000
"9619","03 marica de maricá.mp3", "Marinês","[1981] - Marinês - 1981 - Estaca nova (Forró em vinil)","1981",2,0,0,1.000000
"8291","04 Cochilou cachimbo cai.mp3", "Zé Roseno e Marluce","[1979] - Zé Roseno e Marluce - 1979 - Convite ao forró (Forró em vinil)","1979",2,0,0,1.000000
"21141","07 - O Homem de Aço.mp3", "Falamansa","[2004] - Falamansa - 2004 - Um dia perfeito (Forró em vinil)","2004",2,0,0,1.000000
"20686","fx 10 PROSOPOPEIA FLACIDA.mp3", "Xico Bizerra","[2002] - Xico Bizerra - 2002 - Forroboxote 01 (Forró em vinil)","2002",2,0,0,1.000000
"16598","06 Pé de lã.mp3", "Heleno dos 8 Baixos","[1994] - Heleno dos 8 Baixos - 1994 - Heleno dos 8 Baixos (Forró em vinil)","1994",2,0,0,1.000000
"1516","4 - flor do vale.mp3", "Noca do Acordeon","[1965] - Noca do Acordeon - 1965 - Rio quatrocentão (Forró em vinil)","1965",2,0,0,1.000000
"15023","06 Baião pisado.mp3", "Jorge de Altinho","[1991] - Jorge de Altinho - 1991 - Jorge de Altinho (Forró em vinil)","1991",2,0,0,1.000000
"15075","03 Pertinho do coração.mp3", "Os Gaviões do Nordeste","[1991] - Os Gaviões do Nordeste - 1991 - Dando Olé (Forró em vinil)","1991",2,0,0,1.000000
"17329","11 - 8 Baixo moderno.mp3", "Quinka dos 8 Baixos","[1995] - Quinka dos 8 Baixos - 1995 - Um 8 Baixo moderno (Forró em vinil)","1995",2,0,0,1.000000
"11225","09 Coração de cetim.mp3", "Marinês","[1983] - Marinês - 1983 - Só o amor ilumina (Forró em vinil)","1983",2,0,0,1.000000
"16605","08 Do jeito que eu gosto.mp3", "Heleno dos 8 Baixos","[1994] - Heleno dos 8 Baixos - 1994 - Heleno dos 8 Baixos (Forró em vinil)","1994",2,0,0,1.000000
"20529","Cara e coroa.mp3", "Mazinho de Arcoverde","[2002] - Mazinho de Arcoverde - 2002 - A todo vapor (Forró em vinil)","2002",2,0,0,1.000000
"20861","Genival Lacerda O Pensador 08 A Gente Quer é Forrozar Latin 192kbps.mp3", "Genival Lacerda","[2003] - Genival Lacerda - 2003 - O Pensador (Forró em vinil)","2003",2,0,0,1.000000
"3720","06 Ve, cá benzinho.mp3", "Zé Calixto","[1972] - Zé Calixto - 1972 - 8 baixos de ouro (Forró em vinil)","1972",2,0,0,1.000000
"10799","08 Tesouro do rei.mp3", "Zé da onça","[1982] - Zé da onça - 1982 - Forró do Zé da onça (Forró em vinil)","1982",2,0,0,1.000000
"738","8      Bambina mia.mp3", "Luiz Wanderley","[1961] - Luiz Wanderley - 1961 - Sua excelência (Forró em vinil)","1961",2,0,0,1.000000
"11138","06 - PEDRO PERIGOSO.mp3", "Genival Lacerda","[1983] - Genival Lacerda - 1983 - Presente de nordestino (Forró em vinil)","1983",2,0,0,1.000000
"7852","07 Não despreze seu coroa.mp3", "Genival Lacerda","[1979] - Genival Lacerda - 1979 - Não despreze seu coroa (Forró em vinil)","1979",2,0,0,1.000000
"4195","01 - Forró em Queimadas.mp3", "Negrão dos Oito Baixos","[1973] - Negrão dos Oito Baixos - 1973 - Animadinho (Forró em vinil)","1973",2,0,0,1.000000
"2838","05 A noite é de São João.mp3", "Luiz Gonzaga","[1970] - Luiz Gonzaga - 1970 - Sertão 70 (Forró em vinil)","1970",2,0,0,1.000000
"1514","09 Mais Que Saudade.mp3", "Marinês","[1965] - Marinês - 1965 - Maria coisa (Forró em vinil)","1965",2,0,0,1.000000
"3204","04 - Ceará no Frevo.mp3", "Negrão dos Oito Baixos","[1971] - Negrão dos Oito Baixos - 1971 - Sertão no forró (Forró em vinil)","1971",2,0,0,1.000000
"2654","11 Vendi os bois.mp3", "Camarão","[1970] - 1970 - Camarão - A bandinha do Camarão vol.2 (Forró em vinil)","1970",2,0,0,1.000000
"1629","11 Conselho do Godério.mp3", "Anastácia","[1966] - Anastácia - 1966 - Retirada (Forró em vinil)","1966",2,0,0,1.000000
"6708","09. Vai ficar melhor.mp3", "Luizinho Calixto","[1977] - Luizinho Calixto - 1977 - O bom tocador (Forró em vinil)","1977",2,0,0,1.000000
"23188","14 Ora veja só.mp3", "Edson Duarte","[2009] - Edson Duarte - 2009 - Tô de boa (Forró em vinil)","2009",2,0,0,1.000000
"8364","04 Capoeira, poeira.mp3", "Trio Nordestino","[1980] - 1980 - Trio Nordestino - Acuda patrão acuda (Forró em vinil)","1980",2,0,0,1.000000
"11905","08 no dia do meu casamento.mp3", "siri do forró","[1984] - siri do forró - 1984 - me leva com você (Forró em vinil)","1984",2,0,0,1.000000
"5570","08- Na Pisada.mp3", "Oswaldinho","[1975] - Oswaldinho - 1975 - Oswaldinho (Forró em vinil)","1975",2,0,0,1.000000
"7953","09 Cabocla bonita da gota serena.mp3", "Manezinho Silva","[1979] - Manezinho Silva - 1979 - O coice da jumenta (Forró em vinil)","1979",2,0,0,1.000000
"12871","04 Doutor de agronomia.mp3", "Vavá Machado e Zé Almeida","[1986] - Vavá Machado e Zé Almeida - 1986 - Pagode de Vaqueiro (Forró em vinil)","1986",2,0,0,1.000000
"8286","03 - Festa de Reis.mp3", "Zé Duarte","[1979] - Zé Duarte - 1979 - Os Meninos do Forró - Compacto duplo (Forró em vinil)","1979",2,0,0,1.000000
"8287","01 - Amor demais.mp3", "Zé Duarte","[1979] - Zé Duarte - 1979 - Os Meninos do Forró - Compacto duplo (Forró em vinil)","1979",2,0,0,1.000000
"14692","03 Meu riso, meu pranto.mp3", "Maciel Melo","[1990] - Maciel Melo - 1990 - Desafio das Léguas (Forró em vinil)","1990",2,0,0,1.000000
"4875","08 sanfona do povo.mp3", "Luiz Gonzaga","[1974] - Luiz Gonzaga - 1974 - Sanfona do povo (forró em vinil)","1974",2,0,0,1.000000
"601","sanfona de 8 baixos 06 Faixa 6.mp3", "Zé Calixto","[1960] - Zé Calixto - 1960 - e sua sanfona de 8 baixos (Forró em vinil)","1960",2,0,0,1.000000
"7696","04 Cristina.mp3", "Azulão","[1979] - Azulão - 1979 - Vaqueiro varão (Forró em vinil)","1979",2,0,0,1.000000
"7837","10 canta alegre a passarada.mp3", "Genival Lacerda","[1979] - Genival Lacerda - 1979 - Genival Lacerda (forró em vinil)","1979",2,0,0,1.000000
"18928","04 Nas Costas Do Brasil.mp3", "Dominguinhos","[1999] - Dominguinhos - 1999 - Millennium (Forró em vinil)","1999",2,0,0,1.000000
"19149","07 - Falando De Amor.mp3", "Quarteto Jobim-Morelenbaum","[1999] - Quarteto Jobim-Morelenbaum - 1999 - Quarteto Jobim-Morelenbaum (Forró em vinil)","1999",2,0,0,1.000000
"3163","02 Vou me regenerar.mp3", "João Silva","[1971] - João Silva - 1971 - João Silva (Forró em vinil)","1971",2,0,0,1.000000
"16600","10 O encontro do amor.mp3", "Heleno dos 8 Baixos","[1994] - Heleno dos 8 Baixos - 1994 - Heleno dos 8 Baixos (Forró em vinil)","1994",2,0,0,1.000000
"1076","07 Forró do Zé Lagoa.mp3", "Jackson do Pandeiro","[1963] - Jackson do Pandeiro - 1963 - Forro de Zé Lagoa (Forró em vinil)","1963",2,0,0,1.000000
"9085","01 - Meu Casamento.mp3", "Zénilton","[1980] - Zénilton - 1980 - Meu Casamento - Forro em Vinil","1980",2,0,0,1.000000
"16400","15 O Amor é Lindo.mp3", "Banda Aquárius","[1994] - Banda Aquárius - 1994 - Asas da Imaginação (Forró em vinil)","1994",2,0,0,1.000000
"20040","04 - Cidade das estrelas.mp3", "Sotaque Paulista","[2001] - Sotaque Paulista - 2001 - É mutcha potença (Forró em vinil)","2001",2,0,0,1.000000
"4696","05 Entrou de gaiato.mp3", "Benedito Nunes","[1974] - Benedito Nunes - 1974 - Gooozadíssimo (Forró em vinil)","1974",2,0,0,1.000000
"20839","10-Brasilidade.mp3", "Flávio José","[2003] - Flávio José - 2003 - Cidadao Comum (Forró em vinil)","2003",1,0,0,1.000000
"26720","10 Só sabe quem está detido quanto custa a liberdade.mp3", "Tenda do Repente","[2014] - Tenda do Repente - 2014 - Chapéu de Palha (Forró em vinil)","2014",1,0,0,1.000000
"8868","05- flecha de fogo.mp3", "Nazaré Pereira","[1980] - Nazaré Pereira - 1980 - Amazônia (Forró em vinil)","1980",1,0,0,1.000000
"635","12 Baião do Coronel.mp3", "Adolfinho","[1961] - Adolfinho - 1961 - Adolfo e sua 8 Baixos (forró em vinil)","1961",1,0,0,1.000000
"15313","12 Assim não dá pra casar.mp3", "Anastácia","[1992] - Anastácia - 1992 - Saudade matadeira (Forró em vinil)","1992",1,0,0,1.000000
"10609","05 Fervendo de Amor.mp3", "Terezinha de Jesus","[1982] - Terezinha de Jesus - 1982 - Sotaque (Forró em vinil)","1982",1,0,0,1.000000
"1501","08 o maior tocador.mp3", "Luiz Gonzaga","[1965] - Luiz Gonzaga - 1965 - Quadrilhas e marchinhas juninas (forró em vinil)","1965",1,0,0,1.000000
"22709","13 Igual a um cometa.mp3", "Família Virgulino","[2008] - Família Virgulino - 2008 - Igual a um cometa (Forró em vinil)","2008",1,0,0,1.000000
"11253","03 A hora do passo.mp3", "Osvaldo Oliveira","[1983] - Osvaldo Oliveira - 1983 - Viajando com sucesso (Forró em vinil)","1983",1,0,0,1.000000
